ID;"Product name";"Product price";"Product retailer price";PZN;"Product description";"Product short-name";"Product category";"Product stock level";"Product discounted price";"Discount in %";"Discount absolute";"Adwords keywords";"Link to Product image";"Link to Product";Tags;"Active/Not Active"
AT-P3520421-60ST;"Antistax 360mg Filmtabletten 60ST";"25.40 EUR";"33.10 EUR";3520421;"Natürliche Hilfe für ihre geschwollenen und schweren Bein";Antistax;"Herz, Kreislauf & Gefäße > Antistax > Geschenkideen zum Muttertag > Herz-Kreislauf > Blutgefäße";3;"25.40 EUR";30%;"7.70 EUR";Antistax;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P3520421-60ST-17635826.jpg;https://www.vamida.de/antistax-360mg-filmtabletten-60st.html;onSale;Active
AT-P2337666-125ML;"Antistax Frisch-Gel";"11.37 EUR";"13.90 EUR";2337666;"Gel zum Kühlen und Beruhigen von müden, schweren Beinen";Antistax;"Herz, Kreislauf & Gefäße > Reiseapotheke > Frisch durch den Sommer > Antistax > Geschenkideen zum Muttertag > Herz-Kreislauf > Blutgefäße";4;"11.37 EUR";22%;"2.53 EUR";Antistax;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P2337666-125ML-17530779.jpg;https://www.vamida.de/antistax-frisch-gel.html;onSale;Active
AT-P2337643-100G;"Antistax Creme";"14.68 EUR";"16.90 EUR";2337643;"Wohltuende Hilfe bei schweren und müden Beinen";Antistax;"Herz, Kreislauf & Gefäße > Antistax > Geschenkideen zum Muttertag > Herz-Kreislauf > Blutgefäße";5;"14.68 EUR";15%;"2.22 EUR";Antistax;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P2337643-100G-17720300.jpg;https://www.vamida.de/antistax-creme.html;onSale;Active
AT-P3270154-20ST;Amorex;"16.22 EUR";"18.70 EUR";3270154;"Natürliche Hilfe bei Liebeskummer und Trennung";Amorex;"Nahrungsergänzung & Vitalität > Männergesundheit > Frauengesundheit > Lust & Liebe / Sexualität > Nahrungsergänzungsmittel";13;"16.22 EUR";15%;"2.48 EUR";Amorex;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/a/m/amorex_1.jpg;https://www.vamida.de/amorex.html;onSale;Active
AT-P1138858-500G;"Almased Vitalkost";"25.63 EUR";"28.80 EUR";1138858;"Unterstützt Sie beim Abnehmen und optimiert Ihren Stoffwechse";Almased;"Abnehmen & Diät > Almased > Abnehmen > Nahrungsergänzungsmittel";3;"25.63 EUR";12%;"3.17 EUR";Almased;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P1138858-500G-18106004.jpg;https://www.vamida.de/almased-vitalkost-500g.html;onSale;Active
AT-P0071158-20ST;"Alka Seltzer";"5.45 EUR";"7.90 EUR";71158;"Zur Bekämpfung des Katergefühls (Hangover)";"Alka Seltzer";"Schmerzen & Verletzungen > Bayer > Mittel gegen Kater nach Alkoholkonsum > Schmerzmittel > Wundversorgung";13;"5.45 EUR";45%;"2.45 EUR";"Alka Seltzer";https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P0071158-20ST-16475444.jpg;https://www.vamida.de/alka-seltzer.html;onSale;Active
AT-P1321203-100G;"Algesal - zurzeit nicht lieferbar ";"10.70 EUR";"14.40 EUR";1321203;"Zur örtlichen Behandlung von Rheuma, Verstauchungen";Algesal;"Rücken, Gelenke & Muskeln > Schmerzmittel";0;"10.70 EUR";35%;"3.70 EUR";Algesal;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P1321203-100G-18202766.jpg;https://www.vamida.de/algesal.html;onSale;Active
AT-P2428216-20ST;Aktren;"8.32 EUR";"11.60 EUR";2428216;"Schmerzmittel von Bayer mit dem Wirkstoff Ibuprofen";Aktren;"Schmerzen & Verletzungen > Bayer > Erkältung > Schmerzmittel";4;"8.32 EUR";39%;"3.28 EUR";Aktren;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P2428216-20ST-16475206.jpg;https://www.vamida.de/aktren-20st.html;onSale;Active
AT-P1345089-30ST;Agnucaston;"8.63 EUR";"11.50 EUR";1345089;"Natürliche Hilfe bei Regelbeschwerden";Agnucaston;"Für Sie & Ihn > Die Frau in den Wechseljahren > Frauengesundheit > Schmerzmittel";0;"8.63 EUR";33%;"2.87 EUR";Agnucaston;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/b/i/bionorica-agnucaston-30-stueck-1.jpg;https://www.vamida.de/agnucaston.html;onSale;Active
AT-P2423420-20ST;"Aeromuc 600mg lösliche Tabletten 20ST";"4.93 EUR";"7.35 EUR";2423420;"Verbesserung der freien Atmung";Aeromuc;"Erkältung & Abwehr > Black Friday Sale 2013 bei Vamida > Erkältung";8;"4.93 EUR";49%;"2.42 EUR";"Aeromuc ";https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P2423420-20ST-17092313.jpg;https://www.vamida.de/aeromuc-600mg-losliche-tabletten-20st.html;onSale;Active
AT-P3500909-20ST;"Aspirin Complex Granulat 20ST - darf nicht über CZ verschickt werden";"10.69 EUR";"16.30 EUR";3500909;;"Aspirin Complex Granulat 20ST - darf nicht über CZ verschickt werden";"Erkältung & Abwehr > Aspirin > Bayer > Black Friday Sale 2013 bei Vamida";0;"10.69 EUR";52%;"5.61 EUR";;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/a/s/aspirin_complex_granutal_10_beutel.jpg;https://www.vamida.de/aspirin-complex-granulat-20st.html;onSale;"Not Active"
AT-P2423992-24ST;"Aspirin Akut Brausetabletten 24ST";"8.91 EUR";"12.95 EUR";2423992;"Schnelle Hilfe bei Kopfschmerzen und Migräne";"Aspirin Akut";"Schmerzen & Verletzungen > Aspirin > Bayer > Schmerzmittel";9;"8.91 EUR";45%;"4.04 EUR";"Aspirin Akut";https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P2423992-24ST-16476778.jpg;https://www.vamida.de/aspirin-akut-brausetabletten-24st.html;onSale;Active
AT-P2423986-12ST;"Aspirin Akut Brausetabletten 12ST";"5.67 EUR";"8.15 EUR";2423986;"Schnelle Hilfe bei Kopfschmerzen und Migräne";"Aspirin Akut";"Schmerzen & Verletzungen > Aspirin > Bayer > Schmerzmittel";1;"5.67 EUR";44%;"2.48 EUR";"Aspirin Akut";https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P2423986-12ST-18283495.jpg;https://www.vamida.de/aspirin-akut-brausetabletten-12st.html;onSale;Active
AT-P1306505-100G;"Bepanthen Wund- und Heilsalbe 100G";"12.11 EUR";"15.95 EUR";1306505;"Rasche Hilfe bei Wunden, Verbrennungen, Sonnebrand";Bepanthen;"Schmerzen & Verletzungen > Bepanthen > Bayer > Körperpflege > Haut Haare & Nägel > Wundversorgung";32;"12.11 EUR";32%;"3.84 EUR";Bepanthen;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P1306505-100G-16317020.jpg;https://www.vamida.de/bepanthen-wund-und-heilsalbe-100g.html;onSale;Active
AT-P3533286-30ML;"Bepanthen Plus Spray";"6.37 EUR";"8.05 EUR";3533286;"Schnelle Hilfe bei Wunden mit Infektionsgefahr";"Bepanthen Plus";"Haut, Haare & Nägel > Schmerzen & Verletzungen > Reiseapotheke > Bepanthen > Bayer > Sonnenschutzmittel > Körperpflege > Haut Haare & Nägel > Wundversorgung";0;"6.37 EUR";26%;"1.68 EUR";"Bepanthen Plus";https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P3533286-30ML-16313210.jpg;https://www.vamida.de/bepanthen-plus-spray.html;onSale;Active
AT-P3549519-20ST;"Bepanthen Einmal-Augentropfen";"12.01 EUR";"16.15 EUR";3549519;"Schnelle Hilfe für trockene und gereizte Augen";"Bepanthen Einmal";"Allergie & Heuschnupfen > Reiseapotheke > Bepanthen > Augengesundheit > Bayer > Augen & Ohren > Augen";10;"12.01 EUR";34%;"4.14 EUR";"Bepanthen Einmal";https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P3549519-20ST-18283574.jpg;https://www.vamida.de/bepanthen-einmal-augentropfen.html;onSale;Active
AT-P1255736-30G;"Bepanthen Plus Creme";"5.45 EUR";"8.05 EUR";1255736;"Rasche Hilfe - desinfizierender Wirkung";"Bepanthen Plus";"Haut, Haare & Nägel > Schmerzen & Verletzungen > Bepanthen > Bayer > Black Friday Sale 2013 bei Vamida > Körperpflege > Haut Haare & Nägel > Wundversorgung";28;"5.45 EUR";48%;"2.60 EUR";"Bepanthen Plus";https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P1255736-30G-16316825.jpg;https://www.vamida.de/bepanthen-plus-creme-30g.html;onSale;Active
AT-P3536296-10G;"Bepanthen Nasengel - AUFGELASSEN";"5.36 EUR";"6.30 EUR";3536296;;"Bepanthen Nasengel - AUFGELASSEN";"Allergie & Heuschnupfen > Bepanthen > Bayer";0;"5.36 EUR";18%;"0.94 EUR";;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P3536296-10G-16312932.jpg;https://www.vamida.de/bepanthen-nasengel.html;onSale;"Not Active"
AT-P0502090-30G;"Bepanthen Creme";"4.97 EUR";"7.05 EUR";502090;"Die pflegende Creme zur raschen Hilfe bei kleinen Wunden";Bepanthen;"Haut, Haare & Nägel > Schmerzen & Verletzungen > Bepanthen > Bayer > Black Friday Sale 2013 bei Vamida > Körperpflege > Haut Haare & Nägel > Wundversorgung > Babys und Kinder";6;"4.97 EUR";42%;"2.08 EUR";Bepanthen;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P0502090-30G-16317023.jpg;https://www.vamida.de/bepanthen-creme.html;onSale;Active
AT-P2697979-75ML;"Bepanthen Kühlender Schaum Spray";"11.48 EUR";"16.95 EUR";2697979;"Soforthilfe bei Sonnen-brand und Verbrennungen ersten Grades";"Bepanthen Kühlender";"Haut, Haare & Nägel > Schmerzen & Verletzungen > Reiseapotheke > Bepanthen > Kinder & Jugendliche > Frisch durch den Sommer > Bayer > Sonnenschutzmittel > Körperpflege > Haut Haare & Nägel > Wundversorgung > Babys und Kinder";24;"11.48 EUR";48%;"5.47 EUR";"Bepanthen Kühlender";https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P2697979-75ML-16313462.jpg;https://www.vamida.de/bepanthen-kuhlender-schaum-spray.html;onSale;Active
AT-P1286174-10ST;"Aspirin 500mg Kautabletten";"4.12 EUR";"6.10 EUR";1286174;"Schnelle Hilfe bei Schmerzen und Fieber. Ideal für unterwegs";"Aspirin 500mg";"Schmerzen & Verletzungen > Reiseapotheke > Aspirin > Bayer > Erkältung > Schmerzmittel";7;"4.12 EUR";48%;"1.98 EUR";"Aspirin 500mg";https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P1286174-10ST-16312183.jpg;https://www.vamida.de/aspirin-500mg-kautabletten.html;onSale;Active
AT-P3840835-50ML;"Alpinamed Handbalsam";"5.87 EUR";"7.20 EUR";3840835;"Sanfte Pflege bei trockenen Händen";Alpinamed;"Kosmetik & Pflegeprodukte > Alpinamed > Kosmetik > Körperpflege > Haut Haare & Nägel > Summer Sale 2016";1;"5.87 EUR";23%;"1.33 EUR";Alpinamed;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P3840835-50ML-18235120.jpg;https://www.vamida.de/alpinamed-handbalsam.html;onSale;Active
AT-P3545958-200ML;"Bronchostop sine Thymian Eibisch Hustensaft 200ML";"8.90 EUR";"12.70 EUR";3545958;"Pflanzliches Arzneimittel zur raschen Hilfe bei Husten";"Bronchostop Sine";"Erkältung & Abwehr > Bronchostop > Erkältung > Babys und Kinder";5;"8.90 EUR";43%;"3.80 EUR";"Bronchostop Sine";https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P3545958-200ML-18289011.jpg;https://www.vamida.de/bronchostop-sine-thymian-eibisch-hustensaft-200ml.html;onSale;Active
AT-P3840841-75ML;"Alpinamed Mobilitätsbalsam";"8.06 EUR";"9.90 EUR";3840841;"Pflege und Entspannung von Muskeln und Gelenken";Alpinamed;"Rücken, Gelenke & Muskeln > Alpinamed > Wintersport & Ski-Urlaub > Arthrose und Arthritis > Körperpflege > Entspannung > Schmerzmittel";0;"8.06 EUR";23%;"1.84 EUR";Alpinamed;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P3840841-75ML-16312028.jpg;https://www.vamida.de/alpinamed-mobilitatsbalsam.html;onSale;Active
AT-P3515532-40ST;"Aspirin+C Brausetabletten 40ST";"11.53 EUR";"16.10 EUR";3515532;"Klassiker bei Kopfschmerzen, grippalen Infekten und Fieber";Aspirin+C;"Erkältung & Abwehr > Aspirin > Bayer > Erkältung";26;"11.53 EUR";40%;"4.57 EUR";Aspirin+C;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P3515532-40ST-16476897.jpg;https://www.vamida.de/aspirin-c-brausetabletten-40st.html;onSale;Active
AT-P0497874-20ST;"Aspirin+C Brausetabletten 20ST";"6.97 EUR";"10.10 EUR";497874;"Klassiker bei Kopfschmerzen, grippalen Infekten und Fieber";Aspirin+C;"Erkältung & Abwehr > Aspirin > Bayer > Erkältung";6;"6.97 EUR";45%;"3.13 EUR";Aspirin+C;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P0497874-20ST-18283509.jpg;https://www.vamida.de/aspirin-c-brausetabletten-20st.html;onSale;Active
AT-P3482755-60ST;"Alpinamed Krill Öl Kapseln";"41.10 EUR";"44.70 EUR";3482755;"Krill-Öl mit Omega 3 Fettsäuren zur Erhaltung der Gesundheit";Alpinamed;"Herz, Kreislauf & Gefäße > Alpinamed > Herz-Kreislauf > Nahrungsergänzungsmittel";2;"41.10 EUR";9%;"3.60 EUR";Alpinamed;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P3482755-60ST-16476281.jpg;https://www.vamida.de/alpinamed-krill-ol-kapseln.html;onSale;Active
AT-P3019276-60ST;"Alpinamed Mobilitätskapseln + Omega 3 - AUFGELASSEN: nachfolger = forte";"16.39 EUR";"19.50 EUR";3019276;;"Alpinamed Mobilitätskapseln + Omega 3 - AUFGELASSEN: nachfolger = forte";"Rücken, Gelenke & Muskeln > Alpinamed";0;"16.39 EUR";19%;"3.11 EUR";;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P3019276-60ST-16310949.jpg;https://www.vamida.de/alpinamed-mobilitatskapseln-omega-3.html;onSale;"Not Active"
AT-P3482761-60ST;"Alpinamed Omega 3 Herz + Gefäße - AUFGELASSEN";"21.08 EUR";"24.80 EUR";3482761;;"Alpinamed Omega 3 Herz + Gefäße - AUFGELASSEN";"Herz, Kreislauf & Gefäße > Alpinamed";0;"21.08 EUR";18%;"3.72 EUR";;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P3482761-60ST-16476284.jpg;https://www.vamida.de/alpinamed-omega-3-herz-gefasse.html;onSale;"Not Active"
AT-P3840858-75ML;"Alpinamed Kühlgel - AUFGELASSEN";"7.57 EUR";"8.90 EUR";3840858;;"Alpinamed Kühlgel - AUFGELASSEN";"Rücken, Gelenke & Muskeln > Alpinamed > Insekten- und Zeckenschutz";0;"7.57 EUR";18%;"1.34 EUR";;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P3840858-75ML-16310894.jpg;https://www.vamida.de/alpinamed-kuhlgel.html;onSale;"Not Active"
AT-P3482749-150ML;"Alpinamed Holunderblüten Heißgetränk - AUFGELASSEN";"12.33 EUR";"14.50 EUR";3482749;;"Alpinamed Holunderblüten Heißgetränk - AUFGELASSEN";"Erkältung & Abwehr > Alpinamed";0;"12.33 EUR";18%;"2.18 EUR";;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P3482749-150ML-18288750.jpg;https://www.vamida.de/alpinamed-holunderbluten-heissgetrank-aufgelassen.html;onSale;"Not Active"
AT-P3326357-100ML;"Alpinamed Preiselbeer-Trinkkonzentrat + Vitamin C";"18.38 EUR";"19.80 EUR";3326357;"Behandlung von Harnwegsinfekten und Blasenentzündungen";Alpinamed;"Niere & Blase > Alpinamed > Erkältung > Frauengesundheit > Niere & blase";7;"18.38 EUR";8%;"1.42 EUR";Alpinamed;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P3326357-100ML-16311099.jpg;https://www.vamida.de/alpinamed-preiselbeer-trinkkonzentrat-vitamin-c.html;onSale;Active
AT-P3141965-60ST;"Alpinamed Preiselbeer-Filmtabletten 60ST";"13.25 EUR";"15.90 EUR";3141965;"Behandlung von Harnwegsinfekten und Blasenentzündungen";Alpinamed;"Niere & Blase > Alpinamed > Erkältung > Frauengesundheit > Niere & blase";3;"13.25 EUR";20%;"2.65 EUR";Alpinamed;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/p/z/pzn_3141971_1.jpg;https://www.vamida.de/alpinamed-preiselbeer-filmtabletten-60st.html;onSale;Active
AT-P3019307-20ST;"Alpinamed Preiselbeer-Granulat + Vitamin C";"19.02 EUR";"24.85 EUR";3019307;;"Alpinamed Preiselbeer-Granulat + Vitamin C";"Niere & Blase > Alpinamed > Abverkauf > Frauengesundheit > Niere & blase";18;"19.02 EUR";31%;"5.83 EUR";;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P3019307-20ST-16311165.jpg;https://www.vamida.de/alpinamed-preiselbeer-granulat-vitamin-c.html;onSale;Active
AT-P3448511-30ST;"Doppelherz system Omega-3 Konzentrat 30ST";"7.77 EUR";"9.95 EUR";3448511;"Für geistige Fitness und für Ihr Herz";"Doppelherz system";"Herz, Kreislauf & Gefäße > Doppelherz > Abverkauf > Herz-Kreislauf > Nahrungsergänzungsmittel > Summer Sale 2016";0;"7.77 EUR";28%;"2.18 EUR";"Doppelherz system";https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/0/6/06132725_omega3_konzentrat_30er_li_600x600.jpg;https://www.vamida.de/doppelherz-system-omega-3-konzentrat-30st.html;onSale;Active
AT-P3005096-14ST;"Omb'e Kapseln";"13.62 EUR";"14.90 EUR";3005096;"Mit Omb’e ganz einfach wieder zu einer floralen Balance";Omb'e;"Für Sie & Ihn > Die Frau in den Wechseljahren > Frauengesundheit > Haut Haare & Nägel";0;"13.62 EUR";9%;"1.28 EUR";Omb'e;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P3005096-14ST-18209393.jpg;https://www.vamida.de/omb-e-kapseln-14st.html;onSale;Active
AT-P1283371-24ST;"neo-angin zuckerfrei Pastillen 24ST";"5.18 EUR";"7.90 EUR";1283371;"Wirken bei Halsschmerzen und bei Rachenentzündungen";neo-angin;"Erkältung & Abwehr > Zahngesundheit & Mundhygiene > neo-angin > Erkältung";0;"5.18 EUR";53%;"2.72 EUR";neo-angin;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P1283371-24ST-16479940.jpg;https://www.vamida.de/neo-angin-zuckerfrei-pastillen-24st.html;onSale;Active
AT-P3265650-20ST;"Hylaktiv Kapseln 20ST";"9.08 EUR";"10.90 EUR";3265650;"Unterstützt eine gesunde Verdauung";Hylaktiv;"Magen & Darm > Ratiopharm > Hylaktiv > Körperpflege > Verdauung";1;"9.08 EUR";20%;"1.82 EUR";Hylaktiv;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P3265650-20ST-17835555.jpg;https://www.vamida.de/hylaktiv-kapseln-20st.html;onSale;Active
AT-P2472660-20ML;"Iberogast 20ML";"8.32 EUR";"11.10 EUR";2472660;"Die Kraft der 9 Heilpflanzen für einen gesunden Magen";Iberogast;"Magen & Darm > Madaus > Verdauung";3;"8.32 EUR";33%;"2.78 EUR";Iberogast;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P2472660-20ML__Iberogast_20ML_Package_Size_Small.jpg;https://www.vamida.de/iberogast-20ml.html;onSale;Active
AT-P2429871-50ML;"Sanvita Dolorex Spray 50ML";"8.10 EUR";"11.20 EUR";2429871;"Schnelle Hilfe bei Sport- verletzungen, Verstauchungen";Sanvita;"Rücken, Gelenke & Muskeln > Sanvita > Sport & Fitness > Arthrose und Arthritis > Schmerzmittel";1;"8.10 EUR";38%;"3.10 EUR";Sanvita;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P2429871-50ML-18106386.jpg;https://www.vamida.de/sanvita-dolorex-spray-50ml.html;onSale;Active
AT-P1351575-45ST;"Bekunis Dragees 45ST";"3.55 EUR";"4.75 EUR";1351575;"Pflanzlich und lösen schonend und sanft Verstopfungen";Bekunis;"Magen & Darm > Bekunis > Verdauung";0;"3.55 EUR";34%;"1.20 EUR";Bekunis;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P1351575-45ST-18106104.jpg;https://www.vamida.de/bekunis-dragees-45st.html;onSale;Active
AT-P2596698-48ST;"Formoline L 112 - Tabletten 48ST";"24.89 EUR";"32.90 EUR";2596698;"Hilfe zur Unterstützung im Kampf gegen überschüssige Kilos";"Formoline L 112";"Abnehmen & Diät > Formoline > Abnehmen";0;"24.89 EUR";32%;"8.01 EUR";"Formoline L 112";https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/l/1/l112_48er_kissen.jpg;https://www.vamida.de/formoline-l-112-tabletten-48st.html;onSale;Active
AT-P2423147-2ST;"Flector EP transdermales Schmerz-Pflaster 2ST";"7.02 EUR";"8.95 EUR";2423147;"Schmerzpflaster zur Behandlung von Sportverletzungen";"Flector EP";"Rücken, Gelenke & Muskeln > Sport & Fitness > Schmerzmittel > Wundversorgung";4;"7.02 EUR";27%;"1.93 EUR";"Flector EP";https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P2423147-2ST-17720448.jpg;https://www.vamida.de/flector-ep-transdermales-schmerz-pflaster-2st.html;onSale;Active
AT-P1336995-35G;"Meditonsin Tropfen 35G";"8.37 EUR";"11.20 EUR";1336995;"Meditonsin: Unterstützung für den Körper in der Erkältungszei";Meditonsin;"Erkältung & Abwehr > Naturheilmittel > Homöopathie > Meditonsin > Erkältung > homöopathische Mittel";0;"8.37 EUR";34%;"2.83 EUR";Meditonsin;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P1336995-35G-17168147.jpg;https://www.vamida.de/meditonsin-tropfen-35g.html;onSale;Active
AT-P0144940-30ML;"Traumeel Tropfen 30ML";"9.35 EUR";"10.90 EUR";144940;"Traumeel - homöopathische Behandlung bei Verletzungen";Traumeel;"Rücken, Gelenke & Muskeln > Naturheilmittel > Homöopathie > Traumeel > Dr. Peithner > homöopathische Mittel > Wundversorgung > Summer Sale 2016";1;"9.35 EUR";17%;"1.55 EUR";Traumeel;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P0144940-30ML-17637157.jpg;https://www.vamida.de/traumeel-tropfen-30ml.html;onSale;Active
AT-P1339278-60ST;"Remifemin Tabletten 60ST";"8.21 EUR";"13.90 EUR";1339278;"Naturheilmittel gegen leichte Beschwerden in den Wechseljahre";Remifemin;"Die Frau in den Wechseljahren > Remifemin > Frauengesundheit > Summer Sale 2016 > Herbst Abverkauf";1;"8.21 EUR";69%;"5.69 EUR";Remifemin;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P1339278-60ST-18264363.jpg;https://www.vamida.de/remifemin-tabletten-60st.html;onSale;Active
